daisy1	92.86972742290745	92.99902257709252	92.934375
daisy2	90.414525065963	90.44411794195247	90.42932150395772
daisy3	79.60024539877298	79.63193353783238	79.61608946830269
daisy4	86.49240878775991	86.49245508042372	86.49243193409184
jazz1	79.75032986111108	81.92619131944444	80.83826059027777
jazz2	73.58715358618103	73.72438302666167	73.65576830642135
jazz3	91.89789514866979	91.89788771517998	91.89789143192488
jazz4	73.96568378534333	84.48925504904787	79.22746941719559
midi1	34.164981894990895	39.6679689197345	36.916475407362704
midi2	87.2128501571777	87.41285504715334	87.3128526021655
midi3	70.48040447897615	73.96832929616082	72.22436688756851
midi4	56.05919691935967	62.89045101177893	59.47482396556929
opera_fem2	78.43368155619595	81.6415446685879	80.03761311239194
opera_fem4	80.73644138506467	81.5188769294952	81.12765915727994
opera_male3	60.862025536854354	64.44127916424834	62.651652350551345
opera_male5	59.44713687516349	82.35917665532587	70.90315676524469
pop1	55.364046523517466	55.52748364008186	55.44576508179967
pop2	71.10660597014916	71.17834776119398	71.14247686567155
pop3	56.467876450116044	70.68900716357308	63.578441806844566
pop4	79.77863307424286	83.0010385955508	81.38983583489683
Average	72.93459249392586	76.79508025502597	74.86483637447591
